PAIR TYPE	SIMILARITY	SAME TYPE	REF TYPE	PRED TYPE	SOURCE SIMILARITY	REF SOURCES	PRED SOURCE	TARGET SIMILARITY	REF TARGETS	PRED TARGET
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter			provinces of CORRIENTES	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			provinces of ENTRE RÍOS	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			Provinces of SALTA, provinces of SALTA	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			provinces of FORMOSA	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			provinces of CHACO	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			Argentine Northeast region, NEA, provinces of MISIONES	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			provinces of SANTA FE	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			provinces of JUJUY, Provinces of JUJUY	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			provinces of CORRIENTES	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter			Villa de Medinas	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter			Chicligasta Department	
False Negative	0.0		Located in			Diaphorina citri. Kuwayama, Diaphorina citri. kuwayama, Citrus Leafhopper, Diaphorina citri, Citrus Leafhoppers, HLB insect vector, citrus sharpshooter			Capayán Department	
False Negative	0.0		Located in			Huanglongbing			Province of CATAMARCA, Provinces of CATAMARCA	
False Negative	0.0		Located in			citrus fruits, citrus, citrus plants			Province of CATAMARCA, Provinces of CATAMARCA	
False Negative	0.0		Located in			Candidatus Liberibacter spp.			Province of CATAMARCA, Provinces of CATAMARCA	
False Negative	0.0		Causes			Candidatus Liberibacter spp.			HLB	
False Positive	0.0			Located in			ARGENTINE REPUBLIC			City of Buenos Aires
False Positive	0.0			Have been found on			Diaphorina citri			citrus plants
False Positive	0.0			Located in			HLB Disease			Provinces of JUJUY, SALTA, TUCUMÁN and CATAMARCA
False Positive	0.0			Located in			Diaphorina citri			CERRITOS
False Positive	0.0			Located in			Diaphorina citri			Town of Villa de Medinas, Chicligasta Department, Province of TUCUMÁN
False Positive	0.0			Located in			Diaphorina citri			Capayán Department, south of the Province of CATAMARCA
